Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
2008-02-14,2.5131,2.4345,2.3167,2.2352,2.12,2.0496,1.9286,2.1851,2.8439,3.3515,4.0001,4.9722,4.9296
2008-02-15,2.412,2.3303,2.2161,2.1525,2.07,2.0197,1.9088,2.1549,2.7922,3.2772,3.9008,4.885,4.8242
2008-02-19,2.3817,2.3462,2.2865,2.2291,2.14,2.1098,2.0594,2.316,2.9653,3.4405,4.031,4.9517,4.896
2008-02-20,2.412,2.3447,2.2563,2.216,2.17,2.1599,2.1398,2.4377,3.0557,3.5207,4.0646,4.9332,4.8638
2008-02-21,2.3615,2.2959,2.2061,2.16,2.1,2.0497,1.9792,2.2356,2.8312,3.3056,3.9061,4.8354,4.7614
2008-02-22,2.3413,2.282,2.2061,2.1772,2.14,2.0797,1.9788,2.2456,2.8413,3.327,3.9277,4.872,4.8156
2008-02-25,2.3514,2.2881,2.2061,2.1696,2.13,2.13,2.13,2.3969,3.0149,3.4796,4.047,4.9706,4.8953
2008-02-26,2.3514,2.2564,2.1457,2.1186,2.09,2.0699,2.0396,2.327,2.9548,3.43,4.0204,4.9695,4.891
2008-02-27,2.2202,2.1025,1.9849,1.994,2.02,2.02,2.0099,2.256,2.926,3.4006,3.9903,4.9521,4.8927
2008-02-28,2.089,1.9968,1.9045,1.9163,1.95,1.9199,1.8694,2.105,2.763,3.2363,3.8474,4.844,4.8032
2008-02-29,2.0789,1.9704,1.8543,1.8433,1.83,1.7648,1.6466,1.872,2.5284,3.0219,3.6648,4.7084,4.6641
2008-03-03,1.9983,1.8509,1.7036,1.7286,1.8,1.7397,1.6088,1.8438,2.51,3.0251,3.6794,4.7069,4.6835
2008-03-04,2.0184,1.8409,1.6634,1.6885,1.76,1.7198,1.6493,1.8639,2.562,3.0887,3.7797,4.8094,4.8029
2008-03-05,1.9176,1.7252,1.5329,1.5892,1.75,1.7199,1.6594,1.9149,2.6239,3.1732,3.8536,4.9159,4.8849
2008-03-06,1.7362,1.5643,1.3924,1.4488,1.61,1.5899,1.5295,1.7744,2.5347,3.0716,3.774,4.903,4.8659
2008-03-07,1.6557,1.5541,1.4526,1.4805,1.56,1.55,1.5298,1.7542,2.4827,3.0082,3.7097,4.8791,4.86
2008-03-10,1.6355,1.4939,1.3523,1.3769,1.45,1.46,1.4701,1.6738,2.4015,2.9041,3.6037,4.7674,4.7508
2008-03-11,1.8269,1.6548,1.4827,1.5215,1.64,1.6701,1.7408,1.9346,2.644,3.1047,3.7373,4.8415,4.8112
2008-03-12,1.6859,1.5843,1.4827,1.5015,1.56,1.5801,1.6305,1.814,2.5222,2.9929,3.6232,4.6924,4.667
2008-03-13,1.5651,1.4587,1.3523,1.3879,1.5,1.5402,1.6309,1.8449,2.5638,3.0568,3.6998,4.7716,4.7439
2008-03-14,1.203,1.1924,1.1817,1.2144,1.32,1.3702,1.4709,1.6539,2.4025,2.905,3.5805,4.6436,4.6172
2008-03-17,1.1628,1.1372,1.1115,1.1622,1.31,1.32,1.3503,1.5231,2.2598,2.772,3.4804,4.5934,4.5631
2008-03-18,0.7111,0.7867,0.9211,1.0712,1.32,1.4003,1.5818,1.7443,2.4518,2.9439,3.6204,4.6292,4.6076
2008-03-19,0.2601,0.3883,0.6105,0.8445,1.22,1.3304,1.542,1.684,2.3909,2.8604,3.5118,4.5173,4.4416
2008-03-20,0.3703,0.4618,0.6305,0.838,1.2,1.3304,1.5925,1.714,2.3897,2.8374,3.4651,4.4563,4.3843
2008-03-24,0.6709,0.9142,1.2419,1.4042,1.6,1.6803,1.8418,1.9945,2.673,3.1009,3.6862,4.6067,4.5385
2008-03-25,1.4745,1.3833,1.2921,1.3563,1.56,1.6403,1.7917,1.9341,2.6438,3.0602,3.633,4.594,4.5042
2008-03-26,1.3639,1.328,1.2921,1.3359,1.48,1.5603,1.7116,1.8642,2.5836,3.0216,3.6408,4.6268,4.5517
2008-03-27,1.3236,1.3129,1.3021,1.3459,1.49,1.5703,1.7317,1.8843,2.6462,3.0844,3.6927,4.6957,4.5983
2008-03-28,1.2935,1.3056,1.3322,1.3847,1.5,1.5602,1.6712,1.8034,2.5434,2.97,3.6004,4.6547,4.5542
2008-03-31,1.2231,1.2889,1.3824,1.4375,1.51,1.5502,1.6207,1.7939,2.4913,2.9398,3.5813,4.6339,4.5145
2008-04-01,1.555,1.4787,1.4025,1.4306,1.53,1.6204,1.802,1.9444,2.6858,3.1023,3.6996,4.7328,4.6136
2008-04-02,1.555,1.4837,1.4125,1.4448,1.56,1.6705,1.8825,2.0555,2.7554,3.1505,3.7253,4.7193,4.5668
2008-04-03,1.5651,1.4837,1.4025,1.4368,1.56,1.6805,1.9127,2.0858,2.7859,3.1701,3.7336,4.7289,4.5955
2008-04-04,1.5047,1.4285,1.3523,1.3925,1.53,1.6304,1.8323,1.9848,2.663,3.0466,3.6201,4.6377,4.5241
2008-04-07,1.4242,1.4328,1.4526,1.4973,1.61,1.7205,1.9528,2.1054,2.7847,3.147,3.6869,4.6821,4.5514
2008-04-08,1.3437,1.3675,1.4125,1.4691,1.58,1.6804,1.8722,2.0658,2.7551,3.1391,3.7021,4.6818,4.5702
2008-04-09,1.0623,1.1656,1.3121,1.3964,1.51,1.6004,1.7719,1.9552,2.6223,3.0277,3.6123,4.6143,4.5209
2008-04-10,0.982,1.1028,1.272,1.3646,1.49,1.6105,1.8426,2.0258,2.6936,3.1105,3.6725,4.6362,4.5457
2008-04-11,0.9017,1.0232,1.1918,1.2806,1.4,1.5205,1.7626,1.9457,2.602,3.0294,3.6136,4.587,4.5152
2008-04-14,0.8515,0.9384,1.0815,1.2089,1.41,1.5305,1.7828,1.976,2.6326,3.0602,3.6568,4.6315,4.5774
2008-04-15,0.8415,0.9423,1.1015,1.2275,1.42,1.5605,1.8432,2.057,2.7141,3.1423,3.7283,4.6928,4.658
2008-04-16,0.8615,0.96,1.1216,1.2634,1.49,1.6507,1.984,2.2081,2.8559,3.2741,3.8506,4.8076,4.792
2008-04-17,0.8716,1.0164,1.2319,1.3738,1.58,1.7708,2.1347,2.3178,2.935,3.3319,3.8742,4.8072,4.7753
2008-04-18,0.9017,1.0901,1.3523,1.4926,1.68,1.8508,2.1946,2.3572,2.9856,3.3496,3.8928,4.8273,4.6977
2008-04-21,0.9017,1.0846,1.3422,1.4855,1.68,1.8608,2.2046,2.3776,2.9847,3.3377,3.8691,4.7754,4.6695
2008-04-22,0.7211,0.954,1.272,1.4312,1.64,1.8409,2.2455,2.4388,2.993,3.3465,3.8544,4.7621,4.6382
2008-04-23,0.7813,0.9802,1.262,1.4222,1.64,1.8309,2.2253,2.4599,3.0138,3.3784,3.8865,4.7811,4.6767
2008-04-24,0.8114,0.9949,1.262,1.4252,1.66,1.9112,2.4174,2.6208,3.1865,3.4963,3.9833,4.8425,4.7411
2008-04-25,0.8013,1.028,1.3422,1.5069,1.73,1.9712,2.447,2.6506,3.238,3.5478,4.0235,4.8993,4.7954
2008-04-28,0.9418,1.151,1.4326,1.5649,1.74,1.951,2.366,2.5903,3.1772,3.4978,3.9726,4.8601,4.756
2008-04-29,1.2834,1.3503,1.4627,1.5641,1.74,1.941,2.3559,2.5597,3.1465,3.4782,3.9645,4.8505,4.7268
2008-04-30,1.1729,1.2801,1.4326,1.5161,1.64,1.851,2.2962,2.4997,3.0647,3.3961,3.8814,4.7781,4.6748
2008-05-01,1.2332,1.3178,1.4526,1.5578,1.73,1.941,2.3762,2.5387,3.0939,3.4146,3.8886,4.7729,4.6714
2008-05-02,1.2533,1.3551,1.5028,1.5881,1.72,1.9712,2.4775,2.6501,3.2165,3.5376,4.0011,4.8484,4.7484
2008-05-05,1.3437,1.4173,1.5329,1.6182,1.76,1.9811,2.4265,2.6302,3.175,3.5073,3.9942,4.8678,4.7644
2008-05-06,1.5349,1.5727,1.6333,1.6781,1.76,1.961,2.3862,2.6311,3.1863,3.5742,4.0487,4.9383,4.831
2008-05-07,1.5751,1.6159,1.6735,1.702,1.75,1.9409,2.3153,2.5707,3.1254,3.5129,3.9866,4.9164,4.8063
2008-05-08,1.555,1.6005,1.6634,1.6927,1.74,1.9108,2.2547,2.4792,3.0229,3.3989,3.9073,4.8598,4.6521
2008-05-09,1.6053,1.6437,1.6936,1.7113,1.74,1.9108,2.2548,2.5101,3.0113,3.3875,3.884,4.8223,4.7333
2008-05-12,1.7362,1.7492,1.7739,1.8034,1.87,2.0107,2.3042,2.5495,3.0299,3.3955,3.8926,4.8176,4.7303
2008-05-13,1.8672,1.8507,1.8342,1.8434,1.89,2.081,2.4759,2.7109,3.2027,3.5469,4.0107,4.9014,4.8163
2008-05-14,1.8672,1.8457,1.8241,1.8373,1.9,2.1111,2.5366,2.7921,3.2521,3.5523,4.0293,4.9212,4.8165
2008-05-15,1.8471,1.8406,1.8342,1.8456,1.9,2.0809,2.4556,2.7112,3.1284,3.4397,3.939,4.8395,4.7551
2008-05-16,1.8571,1.8507,1.8442,1.8556,1.91,2.0909,2.4758,2.7211,3.1491,3.4826,3.9581,4.8607,4.7758
2008-05-19,1.9378,1.881,1.8241,1.8356,1.89,2.0709,2.4253,2.6809,3.1193,3.4525,3.9394,4.8401,4.7555
2008-05-20,1.9781,1.9212,1.8643,1.87,1.9,2.0508,2.3443,2.5897,3.0491,3.4039,3.8896,4.8158,4.7291
2008-05-21,1.9579,1.9111,1.8643,1.8698,1.9,2.0709,2.4151,2.6914,3.119,3.43,3.9172,4.8174,4.7532
2008-05-22,1.9781,1.9212,1.8643,1.8797,1.95,2.1511,2.5665,2.8428,3.2709,3.5715,4.0251,4.9047,4.822
2008-05-23,1.9277,1.896,1.8643,1.878,1.94,2.1109,2.4654,2.7417,3.1801,3.4803,3.9564,4.8452,4.7623
2008-05-27,1.9176,1.906,1.8945,1.9016,1.94,2.1511,2.5564,2.8327,3.282,3.5713,4.037,4.9448,4.8388
2008-05-28,2.0789,1.9867,1.8945,1.914,2.0,2.2112,2.6267,2.9446,3.394,3.6837,4.1387,5.009,4.8852
2008-05-29,2.0285,1.9665,1.9045,1.908,1.93,2.1612,2.6784,2.9545,3.4468,3.7362,4.1916,5.0638,4.938
2008-05-30,1.9882,1.9413,1.8945,1.9162,2.01,2.2212,2.6672,2.9436,3.4468,3.7362,4.1675,5.0262,4.8835
2008-06-02,1.9479,1.9011,1.8543,1.8814,1.99,2.171,2.5154,2.8333,3.3143,3.6145,4.0921,4.9866,4.8601
2008-06-03,1.968,1.9111,1.8543,1.885,2.0,2.1407,2.4548,2.7623,3.2431,3.5542,4.0308,4.9365,4.8103
2008-06-04,1.8571,1.8507,1.8442,1.8747,1.99,2.1408,2.4751,2.7929,3.2951,3.6061,4.0953,5.0316,4.8995
2008-06-05,1.7967,1.8164,1.8543,1.9008,2.0,2.1508,2.5258,2.854,3.3776,3.6887,4.1787,5.0754,4.9254
2008-06-06,1.7564,1.7931,1.8543,1.9074,2.0,2.1206,2.4042,2.7428,3.2339,3.5559,4.0561,4.9751,4.8259
2008-06-09,1.8068,1.8368,1.8945,1.9684,2.12,2.291,2.7374,3.045,3.4415,3.6986,4.1192,4.9501,4.775
2008-06-10,2.0084,2.013,2.0251,2.0746,2.24,2.5318,2.9172,3.215,3.5698,3.817,4.2039,5.0282,4.814
2008-06-11,1.9176,1.9323,1.9648,2.0235,2.18,2.4718,2.8367,3.1759,3.5195,3.7777,4.1997,5.0348,4.8569
2008-06-12,1.9277,1.9528,2.005,2.0848,2.28,2.6222,3.0381,3.3672,3.7114,3.9478,4.3244,5.0835,4.8738
2008-06-13,1.8672,1.9115,1.995,2.0927,2.3,2.6422,3.0582,3.3978,3.7633,3.9995,4.3644,5.1115,4.8826
2008-06-16,1.8975,1.9613,2.0754,2.1952,2.42,2.6817,3.0267,3.3458,3.7652,3.9897,4.3424,5.0897,4.8619
2008-06-17,1.8269,1.887,1.995,2.1109,2.33,2.5816,2.9468,3.2657,3.6954,3.9419,4.3294,5.1151,4.881
2008-06-18,1.706,1.7912,1.9347,2.0651,2.29,2.5315,2.8967,3.205,3.6025,3.8604,4.259,5.0267,4.8361
2008-06-19,1.5953,1.7198,1.9146,2.0587,2.29,2.5819,2.9979,3.2957,3.7042,3.9399,4.3158,5.074,4.8642
2008-06-20,1.4946,1.648,1.8744,2.0173,2.23,2.4916,2.8872,3.1849,3.6038,3.8613,4.2597,5.0129,4.8239
2008-06-23,1.555,1.6766,1.8744,2.04,2.31,2.5717,2.9878,3.2856,3.6834,3.9191,4.2829,5.0125,4.8081
2008-06-24,1.5852,1.6769,1.8342,1.9847,2.25,2.5318,2.8764,3.1536,3.5513,3.8091,4.1952,4.9474,4.7614
2008-06-25,1.4946,1.6177,1.8141,1.9698,2.22,2.4816,2.8262,3.1241,3.5749,3.8319,4.2177,4.97,4.7444
2008-06-26,1.4242,1.5468,1.7438,1.9043,2.16,2.3914,2.6851,2.9829,3.4758,3.7432,4.1752,4.9213,4.7342
2008-06-27,1.2935,1.4468,1.6835,1.8572,2.12,2.3514,2.6552,2.9322,3.393,3.6716,4.0908,4.8208,4.6391
2008-06-30,1.6053,1.7271,1.9045,2.0123,2.17,2.3611,2.6346,2.922,3.3722,3.662,4.0929,4.8359,4.6333
2008-07-01,1.9277,1.901,1.8744,1.9281,2.13,2.3815,2.6345,2.9116,3.3619,3.6741,4.1165,4.8449,4.6613
2008-07-02,1.8773,1.8507,1.8241,1.8828,2.1,2.3515,2.6044,2.8815,3.3422,3.6542,4.0962,4.8098,4.6099
2008-07-03,1.8672,1.8557,1.8442,1.897,2.09,2.3012,2.5441,2.8314,3.3132,3.647,4.1002,4.8262,4.6424
2008-07-07,1.8068,1.8289,1.8744,1.9448,2.1,2.2609,2.4734,2.7918,3.2624,3.5849,4.0614,4.7986,4.6332
2008-07-08,1.8672,1.8658,1.8643,1.9136,2.09,2.261,2.4735,2.7918,3.2198,3.5426,4.0189,4.7551,4.5727
2008-07-09,1.8269,1.8255,1.8241,1.8739,2.05,2.2109,2.4132,2.7211,3.1383,3.4719,3.959,4.72,4.5363
2008-07-10,1.4846,1.5534,1.6735,1.7953,2.01,2.201,2.4439,2.7309,3.1271,3.4497,3.937,4.7257,4.5398
2008-07-11,1.384,1.4722,1.6233,1.7665,2.02,2.3016,2.5951,2.8926,3.2997,3.6009,4.0668,4.8203,4.6351
2008-07-14,1.4141,1.4488,1.5229,1.6529,1.95,2.2316,2.4742,2.8026,3.2304,3.542,4.0066,4.7713,4.5864
2008-07-15,1.4946,1.4435,1.3924,1.509,1.9,2.1513,2.3939,2.7119,3.15,3.4833,3.9823,4.785,4.6137
2008-07-16,1.3639,1.366,1.3723,1.4942,1.89,2.1615,2.4446,2.7625,3.2327,3.5773,4.0893,4.9229,4.7242
2008-07-17,1.3136,1.3513,1.4326,1.5788,1.92,2.2619,2.5856,2.9037,3.3852,3.7081,4.1863,4.9699,4.7753
2008-07-18,1.2834,1.3538,1.4827,1.6271,1.91,2.262,2.667,2.9849,3.4559,3.768,4.2232,4.9678,4.7777
2008-07-21,1.3236,1.3772,1.4827,1.6253,1.93,2.3021,2.6665,2.9845,3.4449,3.746,4.2012,4.9456,4.7566
2008-07-22,1.5047,1.5186,1.553,1.6549,1.95,2.3322,2.7475,3.0655,3.5155,3.8057,4.25,4.9833,4.7754
2008-07-23,1.5953,1.5942,1.5932,1.6548,1.91,2.4029,2.818,3.1153,3.5443,3.8238,4.269,5.0178,4.7884
2008-07-24,1.696,1.6747,1.6534,1.7019,1.9,2.262,2.6162,2.9342,3.405,3.6945,4.1374,4.9229,4.7125
2008-07-25,1.7262,1.7343,1.7538,1.8001,1.95,2.3524,2.7065,3.0247,3.4853,3.7866,4.2425,5.0168,4.8033
2008-07-28,1.6859,1.7012,1.7337,1.7838,1.92,2.2821,2.5956,2.9137,3.3739,3.697,4.1752,4.9588,4.7455
2008-07-29,1.7362,1.73,1.7237,1.7689,1.96,2.3624,2.6555,2.9635,3.4241,3.7364,4.2034,4.9609,4.7506
2008-07-30,1.6658,1.6773,1.7036,1.7523,1.9,2.3325,2.6459,2.9433,3.3932,3.7055,4.1842,4.9544,4.762
2008-07-31,1.555,1.6027,1.6835,1.7519,1.89,2.2722,2.5246,2.8221,3.2823,3.6162,4.105,4.8991,4.7249
2008-08-01,1.5248,1.5764,1.6634,1.7362,1.88,2.2521,2.5147,2.8018,3.2619,3.5957,4.0843,4.8776,4.7042
2008-08-04,1.6154,1.667,1.7538,1.8281,1.97,2.2717,2.5346,2.8217,3.2608,3.606,4.0947,4.8883,4.7146
2008-08-05,1.7362,1.7411,1.7538,1.8039,1.97,2.2616,2.5449,2.8423,3.3132,3.6584,4.1595,4.9401,4.7651
2008-08-06,1.5349,1.572,1.6434,1.7298,1.92,2.2619,2.5653,2.8627,3.3336,3.6789,4.1803,4.9901,4.8303
2008-08-07,1.5349,1.5808,1.6634,1.7501,1.92,2.1714,2.4343,2.7316,3.1912,3.5358,4.0352,4.8537,4.7167
2008-08-08,1.6355,1.6575,1.7036,1.7769,1.95,2.1913,2.5152,2.8124,3.2405,3.5633,4.0519,4.8444,4.6917
2008-08-11,1.7765,1.8121,1.8744,1.9335,2.05,2.2712,2.5648,2.852,3.3017,3.6247,4.1022,4.9116,4.7556
2008-08-12,1.7362,1.7845,1.8643,1.9333,2.05,2.1807,2.4542,2.7412,3.1904,3.524,4.0237,4.8562,4.6991
2008-08-13,1.8068,1.8225,1.8543,1.8977,2.0,2.191,2.5049,2.7815,3.2416,3.5641,4.0527,4.8874,4.7103
2008-08-14,1.7665,1.8191,1.8945,1.9357,2.0,2.1407,2.4547,2.7313,3.1804,3.5139,4.0015,4.8198,4.6654
2008-08-15,1.7362,1.7825,1.8543,1.9057,1.99,2.1207,2.4042,2.6808,3.1404,3.4734,3.9485,4.7655,4.6131
2008-08-18,1.7765,1.7915,1.8241,1.8863,2.03,2.1506,2.353,2.6298,3.1,3.4439,3.9301,4.7313,4.5808
2008-08-19,1.837,1.8205,1.8041,1.8397,1.97,2.1107,2.3232,2.6205,3.1009,3.4447,3.9427,4.7714,4.6168
2008-08-20,1.7463,1.73,1.7137,1.7536,1.9,2.0608,2.2529,2.55,3.0301,3.3957,3.9045,4.7302,4.5765
2008-08-21,1.7362,1.73,1.7237,1.774,1.95,2.1008,2.3335,2.6307,3.1112,3.455,3.9531,4.754,4.6023
2008-08-22,1.6758,1.6837,1.7036,1.7725,1.97,2.1711,2.424,2.711,3.1707,3.504,3.9793,4.7555,4.588
2008-08-25,1.6658,1.6921,1.7438,1.8136,1.96,2.1208,2.3332,2.6305,3.0686,3.4126,3.8985,4.6707,4.5433
2008-08-26,1.6758,1.6871,1.7137,1.7766,1.95,2.1913,2.3528,2.6503,3.0885,3.4216,3.896,4.6833,4.5361
2008-08-27,1.5852,1.6148,1.6735,1.754,1.93,2.1612,2.3126,2.5894,3.0488,3.3925,3.8781,4.6635,4.5164
2008-08-28,1.6355,1.6736,1.7438,1.8227,1.98,2.1912,2.373,2.6292,3.1209,3.4758,3.8907,4.6532,4.51
2008-08-29,1.6355,1.6653,1.7237,1.8025,1.97,2.1711,2.3631,2.6089,3.1325,3.5094,3.936,4.7263,4.5589
2008-09-02,1.6456,1.6722,1.7237,1.7896,1.93,2.121,2.2623,2.5185,3.0308,3.4293,3.8428,4.644,4.4969
2008-09-03,1.5751,1.6232,1.7036,1.7742,1.9,2.0809,2.2628,2.4879,2.979,3.3442,3.8166,4.6137,4.4485
2008-09-04,1.5651,1.6131,1.6936,1.7652,1.89,2.0408,2.2024,2.4172,2.8974,3.2622,3.7455,4.567,4.4011
2008-09-05,1.5349,1.5909,1.6835,1.7631,1.9,2.0709,2.2325,2.4473,2.9382,3.2922,3.7642,4.5596,4.3965
2008-09-08,1.5953,1.6386,1.7137,1.7854,1.92,2.1211,2.3029,2.4971,2.9885,3.3095,3.7589,4.5426,4.3823
2008-09-09,1.5953,1.6176,1.6634,1.7339,1.89,2.0609,2.2326,2.4371,2.928,3.2597,3.7199,4.4736,4.3173
2008-09-10,1.5852,1.6077,1.6534,1.7203,1.87,2.061,2.2225,2.427,2.9391,3.2817,3.7536,4.5073,4.3493
2008-09-11,1.5349,1.561,1.6132,1.689,1.85,2.0108,2.1825,2.3869,2.8987,3.2633,3.7462,4.4846,4.3098
2008-09-12,1.3739,1.4137,1.4928,1.607,1.84,2.0209,2.2331,2.458,3.0019,3.3778,3.85,4.6057,4.4436
2008-09-15,0.3603,0.6332,1.0213,1.2531,1.55,1.6605,1.7815,2.0161,2.62,3.0479,3.5851,4.3939,4.2671
2008-09-16,0.2301,0.4704,0.8409,1.1195,1.52,1.7209,1.8923,2.1269,2.6683,3.0749,3.5896,4.3599,4.2026
2008-09-17,0.07,0.05,0.03,0.2606,1.03,1.5018,1.6422,1.9173,2.5516,2.9895,3.5254,4.3862,4.219
2008-09-18,0.2601,0.2451,0.2301,0.3421,0.79,1.5328,1.784,2.059,2.7049,3.1439,3.658,4.4422,4.2615
2008-09-19,0.7512,0.835,0.9912,1.172,1.54,2.0526,2.1627,2.4288,3.0465,3.4329,3.8931,4.6778,4.4734
2008-09-22,0.7612,0.9721,1.282,1.4768,1.76,2.0615,2.1316,2.4186,3.0787,3.4873,3.9475,4.7473,4.5196
2008-09-23,0.3002,0.4848,0.8008,1.1094,1.63,2.0119,2.1122,2.4092,3.0691,3.4775,3.9733,4.7714,4.5417
2008-09-24,0.13,0.2525,0.4903,0.8142,1.45,1.9021,2.0326,2.2676,2.9479,3.3777,3.9315,4.7655,4.5121
2008-09-25,0.3903,0.5206,0.7607,1.0441,1.57,1.972,2.1633,2.4293,3.132,3.5069,4.0034,4.7328,4.4924
2008-09-26,0.2101,0.4738,0.8709,1.146,1.54,1.8112,2.1142,2.39,3.0921,3.4778,3.9735,4.6876,4.4501
2008-09-29,0.1601,0.4881,0.9411,1.1867,1.49,1.6004,1.7012,1.9665,2.7391,3.1887,3.7383,4.453,4.2221
2008-09-30,1.0222,0.9716,0.9211,1.0851,1.6,1.7808,2.0029,2.2891,3.0223,3.452,3.9821,4.6787,4.3686
2008-10-01,0.6609,0.7231,0.8509,1.0604,1.49,1.721,1.8215,2.1281,2.9129,3.3636,3.9036,4.5685,4.2833
2008-10-02,0.2101,0.3699,0.6305,0.8554,1.21,1.4509,1.622,1.9176,2.7212,3.2037,3.8003,4.5401,4.2298
2008-10-03,0.15,0.2817,0.5103,0.7431,1.14,1.411,1.6022,1.8669,2.6808,3.1629,3.7708,4.5227,4.1594
2008-10-06,0.1901,0.3193,0.5404,0.7647,1.12,1.2303,1.4318,1.6962,2.4869,2.9896,3.6181,4.3775,4.0557
2008-10-07,0.3903,0.5699,0.8208,0.9588,1.14,1.2704,1.4719,1.6954,2.4864,2.9782,3.6424,4.4146,4.0717
2008-10-08,0.2301,0.4141,0.6806,0.8424,1.07,1.2807,1.6538,1.8875,2.7442,3.2265,3.871,4.5678,4.0843
2008-10-09,0.1901,0.3508,0.6004,0.786,1.07,1.3309,1.6535,1.9385,2.8381,3.332,4.002,4.6721,4.0964
2008-10-10,0.07,0.1292,0.2501,0.443,0.84,1.0806,1.6253,1.879,2.8207,3.3588,4.0644,4.6625,4.1082
2008-10-14,0.07,0.1617,0.3401,0.5963,1.07,1.2205,1.8265,2.0701,3.0679,3.574,4.2596,4.8213,4.1896
2008-10-15,0.05,0.1039,0.2201,0.4427,0.92,1.1406,1.645,1.9194,2.9577,3.4963,4.2287,4.841,4.1659
2008-10-16,0.12,0.2404,0.4603,0.7276,1.18,1.2904,1.6132,1.9084,2.893,3.4204,4.1764,4.8857,4.1631
2008-10-17,0.13,0.4303,0.8309,1.0222,1.25,1.3403,1.643,1.9076,2.8817,3.3868,4.1673,4.9894,4.2443
2008-10-20,0.5306,0.8295,1.2419,1.4716,1.74,1.6898,1.7101,2.0065,2.8646,3.3371,4.0813,4.9196,4.1842
2008-10-21,0.7111,0.8609,1.1015,1.3054,1.61,1.7406,1.5788,1.8649,2.6683,3.1509,3.9274,4.8584,4.1536
2008-10-22,0.6008,0.7793,1.0514,1.2511,1.53,1.6405,1.5293,1.7946,2.5972,3.0681,3.8067,4.7492,4.0064
2008-10-23,0.3903,0.6304,0.9812,1.2096,1.51,1.6104,1.5396,1.764,2.6088,3.0684,3.7829,4.641,3.9186
2008-10-24,0.3302,0.5558,0.891,1.1171,1.43,1.6007,1.5701,1.8047,2.6818,3.1639,3.9281,4.7453,4.0462
2008-10-27,0.3102,0.5231,0.8409,1.0555,1.36,1.5708,1.5906,1.8354,2.7128,3.1951,3.9598,4.7217,4.0633
2008-10-28,0.4204,0.5537,0.7707,0.9531,1.25,1.5311,1.6517,1.8553,2.7971,3.2908,4.0693,4.8045,4.1222
2008-10-29,0.4104,0.4837,0.6205,0.7837,1.1,1.4111,1.5821,1.7956,2.8218,3.3262,4.1173,4.9082,4.1912
2008-10-30,0.14,0.2351,0.4102,0.6137,1.0,1.3612,1.5927,1.8266,2.8957,3.3891,4.194,5.0004,4.2029
2008-10-31,0.12,0.2489,0.4603,0.6369,0.94,1.3413,1.5626,1.8067,2.8542,3.381,4.21,5.1014,4.2477
2008-11-03,0.2001,0.3037,0.4903,0.6994,1.07,1.3108,1.4516,1.6956,2.7627,3.2999,4.1637,5.1089,4.23
2008-11-04,0.2902,0.3539,0.4803,0.6632,1.03,1.2808,1.3913,1.5944,2.6069,3.1431,4.003,4.9426,4.1195
2008-11-05,0.1601,0.2452,0.4002,0.5738,0.9,1.221,1.3616,1.6463,2.5422,3.0672,3.9133,4.837,4.0629
2008-11-06,0.13,0.1946,0.3201,0.4875,0.83,1.171,1.2813,1.6373,2.5011,3.0926,3.9385,4.8762,4.1456
2008-11-07,0.13,0.1905,0.3101,0.4773,0.83,1.2011,1.3316,1.7184,2.6043,3.1967,4.0207,4.9193,4.2054
2008-11-10,0.11,0.1687,0.2901,0.491,0.91,1.1607,1.2712,1.791,2.5498,3.1423,4.0137,4.8247,4.1792
2008-11-12,0.1,0.1235,0.18,0.3404,0.75,1.0307,1.1915,1.6084,2.4083,3.088,3.9447,4.7662,4.1582
2008-11-13,0.08,0.123,0.2201,0.4373,0.93,1.1607,1.2409,1.6275,2.4701,3.1618,4.0448,4.9248,4.3654
2008-11-14,0.06,0.0859,0.15,0.3628,0.9,1.1407,1.2209,1.536,2.3671,3.024,3.916,4.7636,4.2569
2008-11-17,0.06,0.0767,0.12,0.3056,0.81,1.0807,1.2214,1.5363,2.3568,3.0024,3.8698,4.76,4.2334
2008-11-18,0.1,0.1052,0.12,0.2767,0.76,1.0508,1.1511,1.4454,2.2544,2.8654,3.7057,4.663,4.2101
2008-11-19,0.09,0.08,0.07,0.2046,0.66,0.9708,1.0911,1.3649,2.1099,2.7084,3.545,4.4967,4.006
2008-11-20,0.05,0.04,0.03,0.1378,0.52,0.8708,1.0011,1.2035,1.9678,2.4879,3.2367,4.1542,3.6643
2008-11-21,0.03,0.025,0.02,0.1119,0.45,0.8308,1.0921,1.3554,2.0477,2.5907,3.3416,4.2082,3.718
2008-11-24,0.01,0.0492,0.13,0.2531,0.54,0.951,1.3132,1.5361,2.2723,2.7734,3.4929,4.2711,3.7847
2008-11-25,0.04,0.0576,0.1,0.2126,0.53,0.951,1.1519,1.4154,2.0872,2.5431,3.2352,4.1162,3.6515
2008-11-26,0.02,0.0282,0.05,0.1516,0.48,0.931,1.0916,1.3856,2.036,2.4806,3.1017,4.0353,3.5588
2008-11-28,0.02,0.015,0.01,0.0992,0.44,0.901,1.0011,1.2747,1.9555,2.3994,3.0421,3.9721,3.453
2008-12-01,0.09,0.08,0.07,0.1476,0.44,0.8108,0.9009,1.164,1.7292,2.1717,2.8219,3.7566,3.2098
